movieId,imdbId,tmdbId
4890,256380,9889.0
4893,80130,45964.0
4898,234354,20794.0
4899,265087,11469.0
4900,253798,14369.0
4901,266987,1535.0
4903,247425,1999.0
4912,62994,16085.0
4916,74899,11422.0
4917,76342,31037.0
4919,90095,10656.0
4920,35140,32847.0
4921,24264,39938.0
4932,80661,11033.0
4936,80716,3537.0
4941,80745,3604.0
4951,100054,10847.0
4952,89622,33525.0
4957,86383,10650.0
4958,159273,8007.0
4962,193560,13503.0
4963,240772,161.0
4964,233841,43774.0
4967,283509,8342.0
4969,37515,4886.0
4971,87747,23111.0
4974,277371,11397.0
4975,259711,1903.0
4976,280778,11889.0
4978,259393,9523.0
4980,101452,1649.0
4981,90852,11938.0
4985,88103,24264.0
4987,86346,26978.0
4988,94318,19209.0
4989,278488,8386.0
4990,268397,12589.0
4991,279889,12312.0
4992,35423,11232.0
5007,58672,5052.0
5009,248667,8489.0
5010,265086,855.0
5011,245046,12660.0
5012,86619,10269.0
5013,280707,5279.0
5014,277027,10950.0
5015,285742,1365.0
5021,74937,6037.0
5025,273923,11857.0
5027,99044,11595.0
5034,103129,18317.0
5039,82288,848.0
5040,87078,9610.0
5041,85542,15035.0
5048,281373,11888.0
5049,83511,150.0
5053,109288,20678.0
5054,85271,15050.0
5055,106770,10423.0
5062,60955,20620.0
5063,55257,18647.0
5064,245844,11362.0
5071,220627,35650.0
5072,293416,9606.0
5074,250081,16550.0
5075,219405,13915.0
5077,97116,31674.0
5080,240900,20009.0
5083,295552,74692.0
5092,265298,11870.0
5093,233469,9884.0
5094,246894,11535.0
5095,265713,27593.0
5096,109190,11212.0
5099,28988,28345.0
5102,107985,21845.0
5105,69995,931.0
5106,275022,17130.0
5107,251114,10592.0
5108,251160,8470.0
5109,280030,16690.0
5110,247745,39939.0
5112,253200,14778.0
5116,50306,33668.0
5120,69281,993.0
5121,75276,11698.0
5127,259288,10052.0
5128,238546,11979.0
5134,291341,9991.0
5135,265343,480.0
5136,275067,44340.0
5151,243736,2752.0
5152,277434,10590.0
5159,104254,13225.0
5168,43983,18646.0
5170,278295,13950.0
5178,109855,33135.0
5181,80836,54287.0
5187,80889,32030.0
5189,80904,29343.0
5197,81060,27458.0
5202,81176,39543.0
5205,81184,30924.0
5213,81268,38147.0
5214,76489,24032.0
5218,268380,425.0
5220,284490,5851.0
5226,85154,18172.0
5231,35262,31805.0
5237,83169,10627.0
5241,81480,28124.0
5246,81529,12705.0
5247,76729,11006.0
5250,81562,21629.0
5254,187738,36586.0
5255,279781,6020.0
5258,262432,18292.0
5264,250305,15028.0
5265,266452,9275.0
5266,258000,4547.0
5275,68309,22784.0
5279,102103,17990.0
5282,257756,11560.0
5283,283111,11452.0
5284,245407,18435.0
5285,246134,35944.0
5292,76723,11590.0
5293,264472,1537.0
5294,264616,12149.0
5298,219822,441.0
5299,259446,8346.0
5300,50086,14168.0
5303,99892,2565.0
5307,103035,6393.0
5308,94137,12154.0
5312,264935,11892.0
5313,277296,9334.0
5316,157583,10491.0
5324,282687,16643.0
5328,287645,69324.0
5334,99204,10164.0
5337,101701,28117.0
5339,104466,28384.0
5341,71746,27094.0
5345,98513,56179.0
5346,100934,5203.0
5347,231448,13201.0
5348,278823,9689.0
5349,145487,557.0
5353,68326,55106.0
5357,110157,24767.0
5364,250797,2251.0
5372,45591,14117.0
5377,276751,245.0
5382,77523,15417.0
5384,51758,28577.0
5387,278435,1957.0
5388,278504,320.0
5389,166813,9023.0
5390,254199,27834.0
5397,44916,24008.0
5401,279493,12277.0
5404,90570,15677.0
5409,105219,13153.0
5410,67756,811.0
5414,280486,3132.0
5415,279778,9583.0
5416,298798,18408.0
5419,267913,9637.0
5420,245562,12100.0
5423,210065,10394.0
5427,82146,18905.0
5428,87042,14774.0
5434,40823,21635.0
5435,61770,27945.0
5438,100135,10169.0
5440,41866,13909.0
5443,247444,35696.0
5444,275847,11544.0
5445,181689,180.0
5446,252444,9555.0
5447,286179,57022.0
5450,258273,50035.0
5451,265591,9719.0
5452,107438,11982.0
5454,104897,12251.0
5456,111653,30114.0
5458,308506,21972.0
5461,263725,26290.0
5463,253556,6278.0
5464,257044,4147.0
5468,50084,15096.0
5471,89798,49370.0
5472,68156,14902.0
5475,65234,2721.0
5478,271367,8869.0
5479,267626,8665.0
5480,243585,10996.0
5485,271219,39141.0
5486,246500,33152.0
5490,74205,19133.0
5493,61810,24130.0
5499,75147,10786.0
5500,88286,8764.0
5502,286106,2675.0
5506,309377,9573.0
5507,295701,7451.0
5508,274309,2750.0
5522,73631,11484.0
5524,300532,9266.0
5527,256276,30072.0
5528,265459,9357.0
5529,261289,12771.0
5531,281322,15070.0
5539,90799,19975.0
5540,82186,10323.0
5541,102059,9595.0
5544,80025,24750.0
5548,90966,9941.0
5550,49452,39833.0
5553,94025,10859.0
5563,269095,13536.0
5564,283026,20616.0
5568,87507,16806.0
5572,303714,10611.0
5573,265808,12770.0
5577,280760,9685.0
5581,99128,18913.0
5582,103924,14361.0
5584,99512,18943.0
5585,101821,32685.0
5589,107212,33506.0
5591,110557,41582.0
5596,100666,34086.0
5597,103003,11504.0
5609,308208,10550.0
5612,280380,9039.0
5613,283832,1958.0
5615,245171,68569.0
5617,274812,11013.0
5620,256415,11529.0
5625,179098,31005.0
5628,281364,2110.0
5629,298388,15173.0
5630,289765,9533.0
5633,246677,10575.0
5636,271259,9260.0
5637,101898,21828.0
5643,95895,24348.0
5646,98575,37606.0
5650,86373,12921.0
5657,99581,12719.0
5663,276816,12590.0
5664,297037,37964.0
5665,211465,7501.0
5667,283084,13768.0
5668,283139,10994.0
5673,272338,8051.0
5675,291502,12779.0
5680,298744,14112.0
5684,145937,21925.0
5689,101453,12647.0
5693,76666,11009.0
5694,86361,10805.0
5696,81696,17496.0
5699,80031,5917.0
5707,81974,19429.0
5712,82085,11644.0
5723,82200,26560.0
5742,82382,85058.0
5747,82432,11646.0
5749,82449,24634.0
5755,82498,37936.0
5764,82677,21874.0
5768,82763,16471.0
5771,82782,39874.0
5773,82801,19507.0
5779,82910,31646.0
5780,82926,14269.0
5784,288477,9645.0
5786,259484,13098.0
5788,286261,12454.0
5791,120679,1360.0
5792,299117,13441.0
5796,61452,12208.0
5799,53804,1941.0
5803,297181,8427.0
5809,280665,9280.0
5810,298203,65.0
5812,297884,10712.0
5816,295297,672.0
5826,42895,11617.0
5828,118735,81530.0
5829,263734,34341.0
5833,280609,11880.0
5836,51745,1377.0
5841,102782,13888.0
5843,103112,10750.0
5847,82970,25566.0
5853,81455,9538.0
5863,83163,42371.0
5867,83190,11524.0
5872,246460,36669.0
5873,283530,17187.0
5874,293815,10426.0
5881,307479,2103.0
5882,133240,9016.0
5883,283632,16028.0
5890,279064,6007.0
5900,289848,9932.0
5901,262396,13369.0
5902,268126,2757.0
5903,238380,7299.0
5919,83557,38849.0
5938,83806,17590.0
5941,303933,13497.0
5943,252076,7303.0
5945,257360,2755.0
5947,298856,21868.0
5954,307901,1429.0
5955,168786,13435.0
5956,217505,3131.0
5957,313737,2642.0
5959,272207,11022.0
5961,99160,9491.0
5962,106453,2149.0
5968,100143,14931.0
5969,110613,11317.0
5970,102492,4032.0
5979,50147,26946.0
5980,71222,16938.0
5986,68575,16993.0
5988,91814,21332.0
5989,264464,640.0
5990,255477,10599.0
5991,299658,1574.0
5993,290210,13560.0
5994,309912,29339.0
5999,119273,16225.0
6002,282698,15395.0
6003,290538,4912.0
6005,330069,23626.0
6006,305711,12090.0
6013,257568,10628.0
6014,271668,11078.0
6020,26056,43886.0
6022,103671,13199.0
6027,101748,14667.0
6030,56023,15734.0
6031,52918,34148.0
6036,89981,24742.0
6040,282209,10727.0
6041,280653,9045.0
6044,86978,80965.0
6055,107079,39349.0
6057,326769,12253.0
6058,309593,9358.0
6063,303361,10894.0
6067,160611,12490.0
6078,83943,10724.0
6101,84335,15600.0
6111,84469,23942.0
6124,84633,17132.0
6143,84814,9699.0
6145,84854,30789.0
6153,84945,23943.0
6155,251127,9919.0
6156,300471,6038.0
6157,287978,9480.0
6159,299458,13132.0
6166,106701,12139.0
6183,53172,4952.0
6186,279111,16072.0
6188,302886,11635.0
6193,273982,14293.0
6196,306685,10623.0
6197,278731,9613.0
6201,91374,21867.0
6203,102303,6524.0
6212,305669,10678.0
6213,314353,9567.0
6215,298408,13819.0
6218,286499,455.0
6220,310357,10929.0
6222,236640,16229.0
6225,55047,36362.0
6234,75995,37258.0
6238,99699,12157.0
6239,52948,11571.0
6244,96028,45129.0
6245,65054,42618.0
6246,103036,41164.0
6249,285462,9557.0
6250,285531,6171.0
6251,323642,13691.0
6252,264150,11523.0
6263,264395,10782.0
6265,325537,9776.0
6266,286788,10735.0
6268,316188,25461.0
6273,42593,17057.0
6285,304328,21052.0
6287,305224,9506.0
6290,251736,2662.0
6294,245803,11817.0
6297,311289,8326.0
6298,328099,13411.0
6301,67800,994.0
6302,50177,66918.0
6308,91396,9930.0
6310,95613,107569.0
6313,100611,108553.0
6314,108442,12661.0
6315,92214,29355.0
6322,310910,10743.0
6323,309698,2832.0
6324,311110,31459.0
6329,252684,15098.0
6330,274711,11458.0
6337,285861,15394.0
6338,317303,10708.0
6347,86946,17667.0
6348,86999,17464.0
6349,86998,15259.0
6357,49314,11424.0
6367,309530,10720.0
6371,347791,33875.0
6373,315327,310.0
6377,266543,12.0
6379,295700,9902.0
6380,342172,2260.0
6385,298228,1088.0
6386,60748,5921.0
6390,50972,43239.0
6402,178022,50285.0
6405,43067,6646.0
6412,31225,43828.0
6415,93267,47715.0
6417,104743,12629.0
6422,59711,21027.0
6424,102603,11890.0
6428,65134,11916.0
6429,43137,14551.0
6434,37954,43490.0
6436,108330,8092.0
6440,101410,290.0
6442,103791,2470.0
6449,53841,42541.0
6454,100211,2263.0
6464,119215,14817.0
6465,76240,41426.0
6466,102456,41791.0
6476,102900,2071.0
6480,62362,32489.0
6483,339034,31246.0
6484,329717,11375.0
6502,289043,170.0
6503,305357,9471.0
6515,29808,52758.0
6516,48947,38171.0
6523,104926,18722.0
6527,45125,33454.0
6528,66402,19753.0
6533,69495,6949.0
6534,286716,1927.0
6535,333780,10327.0
6536,165982,14411.0
6537,181852,296.0
6538,324133,302.0
6539,325980,22.0
6545,300015,17920.0
6547,322659,32235.0
6549,319524,17403.0
6550,274166,9486.0
6552,301199,3472.0
6554,280696,25921.0
6557,113533,68927.0
6558,101635,11894.0
6559,110364,20726.0
6564,325703,1996.0
6565,329575,4464.0
6566,338459,12279.0
6567,252299,9104.0
6568,342167,33339.0
6572,286947,4613.0
6573,68240,12530.0
6574,101831,45096.0
6578,58265,53021.0
6579,55256,430.0
6582,89901,10553.0
6584,61177,21449.0
6587,299930,8046.0
6593,322330,10330.0
6595,257076,9257.0
6614,99819,3101.0
6615,329101,6466.0
6616,338077,20210.0
6617,316356,2055.0
6619,263757,14926.0
6624,313911,10923.0
6625,109369,17745.0
6629,45888,18573.0
6631,107504,41759.0
6638,86525,19053.0
6639,62467,11206.0
6645,66434,636.0
6650,41546,11898.0
6656,51381,44585.0
6658,78721,9051.0
6659,100814,9362.0
6664,88944,10999.0
6665,79073,33521.0
6669,44741,3782.0
6670,287969,36629.0
6679,308808,19433.0
6687,270980,2830.0
6691,243232,16405.0
6696,303785,333.0
6699,301684,22200.0
6702,325258,13778.0
6705,320244,1415.0
6706,260414,31094.0
6707,303816,11547.0
6708,325805,7270.0
6709,285823,1428.0
6711,335266,153.0
6715,103957,61054.0
6720,104647,14603.0
6724,70510,11293.0
6731,88993,8408.0
6734,104850,2687.0
6744,89730,19064.0
6746,75261,25241.0
6750,313792,10739.0
6751,331468,12767.0
6753,327137,13156.0
6754,320691,277.0
6755,281686,9707.0
6760,310154,36791.0
6763,266489,7288.0
6765,328589,10934.0
6768,309820,5653.0
6769,330602,321.0
6770,314412,20.0
6774,86541,837.0
6776,282674,19666.0
6777,55031,821.0
6782,97728,11475.0
6785,47472,16563.0
6786,89424,11703.0
6787,74119,891.0
6788,109129,83714.0
6790,267287,10881.0
6793,103786,11806.0
6794,106375,10438.0
6796,101507,650.0
6797,101516,10337.0
6798,74256,8446.0
6800,90859,9874.0
6804,88967,21627.0
6807,85959,4543.0
6808,65207,11046.0
6809,88272,11707.0
6810,102945,7442.0
6811,110759,14425.0
6814,87062,16969.0
6816,94138,13339.0
6817,100928,28761.0
6820,210070,9871.0
6821,79576,33258.0
6832,102768,11364.0
6835,82000,39916.0
6837,31593,43739.0
6850,104695,12772.0
6852,61809,18900.0
6856,35575,3087.0
6862,313443,2116.0
6863,332379,1584.0
6868,335563,4997.0
6870,327056,322.0
6873,138524,11775.0
6879,313542,11329.0
6881,311648,1550.0
6883,325055,28200.0
6884,312549,10629.0
6885,199626,10944.0
6887,316465,13920.0
6888,306047,4256.0
6889,328880,10009.0
6890,363589,1807.0
6898,313670,1376.0
6899,92532,31397.0
6902,165832,20312.0
6912,34409,28658.0
6932,323944,13537.0
6936,319343,10719.0
6942,314331,508.0
6944,101862,11846.0
6946,318155,10715.0
6947,311113,8619.0
6952,348836,4970.0
6953,315733,470.0
6957,307987,10147.0
6966,99365,9556.0
6967,37635,13581.0
6970,50307,24203.0
6973,104265,4823.0
6975,119167,10234.0
6978,102943,14022.0
6979,86567,860.0
6983,36969,22744.0
6989,85615,8289.0
6992,109951,6472.0
6993,91167,5143.0
6996,102034,8010.0
6997,104427,10410.0
6998,107148,47095.0
6999,104452,10407.0
7000,102070,9292.0
7001,77745,11850.0
7004,99938,951.0
7005,102216,10804.0
7009,104756,2007.0
7012,100201,2612.0
7015,102598,2611.0
7016,93692,1825.0
7017,105104,10538.0
7018,100404,11092.0
7019,93793,18410.0
7020,102721,14904.0
7026,94072,14671.0
7027,90022,11509.0
7028,100449,10729.0
7030,105211,20763.0
7032,100485,14249.0
7036,90142,11824.0
7038,210358,20067.0
7040,90180,9846.0
7041,111477,23719.0
7044,100935,483.0
7047,90350,11018.0
7048,119807,11676.0
7049,24025,28293.0
7050,27630,28292.0
7053,26942,31798.0
7055,28333,20325.0
7060,70239,12545.0
7061,31210,27972.0
7062,55798,898.0
7070,40724,3089.0
7072,31971,995.0
7076,62765,916.0
7078,30287,1976.0
7080,24034,3062.0
7082,56575,12708.0
7083,90110,42045.0
7084,69097,11610.0
7085,58571,4939.0
7089,71129,7857.0
7091,23027,13912.0
7092,26071,70881.0
7101,101745,11821.0
7102,92925,10023.0
7103,100087,51036.0
7104,78723,11519.0
7107,77578,15659.0
7117,107387,11811.0
7121,41090,25431.0
7122,60908,17685.0
7123,102511,2742.0
7127,102818,48129.0
7141,342804,22289.0
7142,322589,10028.0
7147,319061,587.0
7149,337741,6964.0
7150,338466,1792.0
7151,335119,3635.0
7154,304415,11820.0
7155,337909,8696.0
7158,315983,11093.0
7160,340855,504.0
7161,349205,11007.0
7162,159365,2289.0
7163,338337,9620.0
7164,316396,10601.0
7167,304229,13433.0
7169,360139,14844.0
7173,343135,5966.0
7175,329691,10718.0
7177,368913,14757.0
7181,59712,30080.0
7184,61089,65012.0
7190,65911,131313.0
7191,103827,34151.0
7192,107750,15797.0
7202,222812,11429.0
7208,33553,3022.0
7211,43915,23152.0
7212,41498,23567.0
7215,37382,22584.0
7216,33717,27725.0
7217,39302,16227.0
7219,33149,16933.0
7223,42369,18995.0
7225,76578,5205.0
7228,104009,14239.0
7245,54393,28586.0
7247,62803,11708.0
7251,105810,17736.0
7254,289879,1954.0
7255,335559,13476.0
7259,365957,14114.0
7260,345551,15708.0
7261,337579,21301.0
7262,337917,20483.0
7263,349825,14292.0
7285,328538,11023.0
7292,86955,11221.0
7293,343660,1824.0
7294,361925,16784.0
7303,52738,2576.0
7305,90738,19345.0
7307,89153,12775.0
7308,89421,9838.0
7310,91828,2099.0
7311,31385,42852.0
7312,60420,40454.0
7316,361467,11132.0
7317,356150,9352.0
7320,338096,10677.0
7321,315297,13572.0
7323,301357,338.0
7324,317648,2023.0
7325,335438,9384.0
7327,60827,797.0
7335,46187,25955.0
7340,89393,24548.0
7345,358349,17047.0
7347,363988,1586.0
7348,360009,11169.0
7354,107473,10433.0
7357,50839,43236.0
7360,363547,924.0
7361,338013,38.0
7362,364045,11081.0
7364,332658,16941.0
7366,300051,9541.0
7368,354766,20304.0
7369,331632,11024.0
7372,277941,10544.0
7373,167190,1487.0
7376,351977,11358.0
7379,318974,10733.0
7380,327679,14442.0
7387,77402,923.0
7390,307351,28026.0
7394,59797,10338.0
7411,93582,4365.0
7419,88680,10843.0
7444,337563,10096.0
7445,328107,9509.0
7448,326856,10710.0
7450,323033,11141.0
7451,377092,10625.0
7454,338526,7131.0
7457,349169,16428.0
7458,332452,652.0
7459,293007,8440.0
7479,36515,68440.0
7481,89092,11864.0
7482,70034,9461.0
7487,99762,17993.0
7560,58083,502.0
7562,118996,10347.0
7569,62512,667.0
7570,86034,700.0
7572,243664,26976.0
7573,86006,36670.0
7579,32943,43818.0
7584,35567,20640.0
7615,89015,294.0
7616,86984,11507.0
7618,103939,10435.0
7624,105327,14684.0
7636,105217,13937.0
7646,259153,14980.0
7647,105017,26670.0
7649,120711,10940.0
7657,275773,5842.0
7701,100050,9356.0
7705,45012,33575.0
7706,20640,13913.0
7707,102011,17956.0
7708,61391,18209.0
7713,34587,25508.0
7714,61439,18978.0
7727,87951,37296.0
7730,107529,25389.0
7742,94713,52794.0
7743,89114,9872.0
7748,59592,2786.0
7757,57197,11533.0
7772,39066,44098.0
7782,108171,9545.0
7786,187859,28030.0
7815,92117,24798.0
7822,46085,25009.0
7831,31047,14589.0
7833,34172,14590.0
7834,27260,14588.0
7835,39853,14595.0
7839,33852,20644.0
7840,31398,24965.0
7843,258760,1583.0
7846,259685,10829.0
7882,60841,29049.0
7883,36027,27130.0
7884,102035,8468.0
7888,61791,22682.0
7889,70518,11577.0
7895,71249,11942.0
7896,56412,36206.0
7900,65738,3075.0
7916,52847,43096.0
7920,75936,14262.0
7951,100260,20481.0
7976,209077,7090.0
7983,87003,12762.0
7984,91083,14510.0
7986,102800,15618.0
7987,92906,24341.0
7988,120199,10690.0
7991,72856,13282.0
8008,46807,18283.0
8025,124207,46187.0
8033,60522,3001.0
8042,70379,203.0
8043,107247,38749.0
8044,23042,29740.0
8045,93137,10652.0
8092,99612,3072.0
8094,47849,14554.0
8119,90888,15392.0
8125,18455,631.0
8126,57495,25504.0
8132,104346,16219.0
8136,49363,48385.0
8138,53611,22718.0
8143,48308,35987.0
8147,62794,29146.0
8153,49456,29592.0
8158,102820,20289.0
8167,26174,16905.0
8169,92494,11548.0
8189,54494,2546.0
8191,64030,22522.0
8196,65466,5722.0
8197,52893,5544.0
8225,100258,19185.0
8232,32617,20643.0
8235,14429,22596.0
8236,49949,36786.0
8238,67350,27459.0
8239,55601,4497.0
8254,106307,11044.0
8266,87957,13763.0
8268,107843,10498.0
8275,17765,34847.0
8290,73396,32303.0
8327,330229,870.0
8335,29192,41059.0
8338,39192,16391.0
8340,79116,10734.0
8341,40662,10949.0
8360,298148,809.0
8362,350028,4599.0
8366,332375,13193.0
8368,304141,673.0
8369,297284,16617.0
8372,356634,8920.0
8376,374900,8193.0
8380,106877,65137.0
8382,93175,35151.0
8383,314431,21544.0
8385,55100,40894.0
8387,110857,11546.0
8391,77235,18387.0
8402,99166,52560.0
8410,47542,18398.0
8446,41841,18712.0
8447,47577,831.0
8450,27300,37658.0
8451,47885,26516.0
8458,39040,54568.0
8462,46963,43336.0
8463,40495,62000.0
8481,32851,43805.0
8491,42041,15794.0
8493,100133,12651.0
8495,204137,9791.0
8506,289944,37696.0
8507,22913,136.0
8512,75222,10970.0
8521,22835,3019.0
8526,327437,10204.0
8528,364725,9472.0
8530,377752,8981.0
8531,381707,12153.0
8535,352277,15237.0
8571,64100,26520.0
8578,339840,8991.0
8581,168122,3293.0
8588,250468,14365.0
8593,104573,16136.0
8596,78163,6081.0
8600,29870,13696.0
8604,152930,2330.0
8605,295721,2334.0
8607,388473,13398.0
8609,14341,701.0
8610,86873,10631.0
8614,93693,10780.0
8617,53622,23724.0
8622,361596,1777.0
8623,93886,11584.0
8626,59125,26811.0
8636,316654,558.0
8638,381681,80.0
8640,349683,9477.0
8641,357413,8699.0
8644,343818,2048.0
8666,327554,314.0
8677,32475,68064.0
8690,69280,24559.0
8711,40613,32294.0
8753,346091,41316.0
8765,35432,16703.0
8782,167456,14623.0
8784,333766,401.0
8798,369339,1538.0
8799,361841,14846.0
8809,337960,14389.0
8810,370263,395.0
8815,204313,11026.0
8830,366174,11237.0
8831,324127,8080.0
8833,241025,11632.0
8835,338325,15644.0
8836,324554,11208.0
8838,71115,16153.0
8860,337921,9759.0
8861,318627,1577.0
8864,339412,16232.0
8865,346156,5137.0
8866,360201,11823.0
8869,361620,13969.0
8874,365748,747.0
8875,44509,84214.0
8879,71877,4176.0
8880,89560,11177.0
8906,78935,8689.0
8907,307453,10555.0
8908,349710,11128.0
8911,361696,14024.0
8912,316732,11045.0
8914,390384,14337.0
8915,368658,26108.0
8916,358135,4380.0
8917,372588,3989.0
8918,349416,16358.0
8937,390022,13416.0
8943,340012,18701.0
8946,252028,15566.0
8948,375173,8849.0
8949,375063,9675.0
8950,361862,4553.0
8951,383694,11109.0
8952,365183,48678.0
8955,360130,16131.0
8957,387564,176.0
8958,350258,1677.0
8959,337876,10740.0
8964,274407,47959.0
8966,362269,11184.0
8968,367479,10589.0
8969,317198,9801.0
8970,308644,866.0
8972,368891,2059.0
8977,346491,1966.0
8978,388419,13673.0
8981,376541,2288.0
8982,327919,15397.0
8984,349903,163.0
8985,359013,36648.0
9004,88979,16248.0
9005,106912,15613.0
25753,15881,1405.0
25773,21079,27899.0
25788,23427,877.0
25795,23948,39130.0
25797,24069,31511.0
25825,27652,14615.0
25826,27884,31773.0
25827,27996,24807.0
25833,28683,43874.0
25834,28691,16515.0
25841,29604,43864.0
25850,30241,16274.0
25856,32145,3084.0
25870,33712,38914.0
25886,35238,22387.0
25887,35415,27655.0
25906,37094,43307.0
25923,38574,14320.0
25937,40308,29380.0
25947,40919,33115.0
25962,42646,43388.0
25999,47677,28696.0
26038,52278,43137.0
26052,53168,690.0
26078,55728,17185.0
26085,56264,11085.0
26122,58430,3763.0
26124,58530,7348.0
26142,59418,29715.0
26151,60138,20108.0
26152,60153,2661.0
26172,62138,26039.0
26176,62374,41212.0
26195,63665,50789.0
26198,63829,27983.0
26231,66214,26606.0
26237,66601,2998.0
26242,67023,839.0
26249,67355,9394.0
26265,68503,18250.0
26283,69865,27331.0
26285,69945,1410.0
26303,70698,22307.0
26313,71269,32044.0
26317,71464,24402.0
26322,71571,16246.0
26344,73018,10711.0
26357,73820,38783.0
26365,74559,10640.0
26375,75223,11558.0
26386,76141,12535.0
26391,76451,12637.0
26399,77559,13481.0
26422,79261,10654.0
26429,79489,18966.0
26464,85255,6341.0
26492,86491,15301.0
26504,87065,48677.0
26523,88117,27414.0
26528,88727,17663.0
26539,89006,12615.0
26542,89110,10372.0
26555,90056,9080.0
26562,90319,16082.0
26567,90856,26555.0
26590,93066,17421.0
26603,93777,8852.0
26622,95050,49314.0
26629,95444,16296.0
26649,96639,13057.0
26676,99018,25943.0
26680,99329,9768.0
26681,99426,11909.0
26686,99654,10485.0
26693,99864,2670.0
26694,99902,41821.0
26700,100280,11131.0
26704,100685,1662.0
26726,101786,25330.0
26732,102164,12776.0
26745,102609,6463.0
26750,102744,9588.0
26764,103923,13995.0
26778,104670,19087.0
26791,105391,31962.0
26792,105402,22590.0
26810,106341,14135.0
26812,106356,27678.0
26828,107612,19371.0
26861,109838,17796.0
26870,110442,11067.0
26871,110612,10486.0
26901,113617,30718.0
26947,117407,2061.0
26958,118308,12254.0
26974,119237,18415.0
26985,119794,8765.0
27020,123865,14533.0
27022,124901,9812.0
27036,130414,7096.0
27074,145600,27260.0
27075,146402,11508.0
27105,158131,23356.0
27124,161292,17985.0
27140,165662,12485.0
27193,183869,2332.0
27246,206036,28031.0
27266,212712,844.0
27311,233298,16234.0
27370,250491,18088.0
27373,250934,20536.0
27416,269389,10978.0
27420,270688,81540.0
27434,273517,11056.0
27441,275230,919.0
27450,276830,10046.0
27478,284837,9298.0
27482,285492,437.0
27555,302585,13984.0
27584,308152,11427.0
27627,320193,26955.0
27674,331811,9282.0
27683,334541,10891.0
27685,334965,12540.0
27692,337824,24241.0
27705,339135,19277.0
27706,339291,11774.0
27708,340477,19341.0
27751,355987,36763.0
27762,361462,25757.0
27772,364385,11838.0
27793,367093,10304.0
27808,371246,2539.0
27816,373283,10105.0
27822,374102,83.0
27826,374277,55177.0
27831,375912,4836.0
27837,377062,11866.0
27838,377091,12281.0
27865,384819,5889.0
27866,385017,1126.0
27882,389326,291.0
27905,405821,11662.0
30707,405159,70.0
30749,395169,205.0
30793,367594,118.0
30818,363473,6478.0
30825,290002,693.0
30883,396592,15045.0
30894,375210,11804.0
30994,81063,47876.0
31000,92035,66600.0
31038,90037,33766.0
31083,104804,39472.0
31101,326208,18927.0
31114,373024,25350.0
31116,34167,16442.0
31150,76929,16220.0
31221,357277,9947.0
31223,376105,6439.0
31225,393162,7214.0
31260,29942,42390.0
31297,26421,43892.0
31420,398712,8978.0
31427,382077,11096.0
31431,357507,8968.0
31445,362590,11413.0
31553,106761,2436.0
31617,54847,16638.0
31685,386588,8488.0
31692,327210,32588.0
31696,360486,561.0
31698,362165,10214.0
31700,317132,17880.0
31737,58997,1942.0
31851,24601,43128.0
31867,331933,13498.0
31909,104139,37527.0
31925,73639,54302.0
32019,377471,4551.0
32029,340163,2026.0
32031,358082,9928.0
32058,101590,15771.0
32116,87835,38148.0
32160,25919,31835.0
32213,377713,438.0
32234,76245,42222.0
32289,396652,13374.0
32296,385307,10040.0
32298,372237,11638.0
32314,374639,48463.0
32371,40202,26038.0
32442,109936,12778.0
32469,48801,5996.0
32515,96409,28448.0
32587,401792,187.0
32589,388500,14177.0
32596,318649,7364.0
32598,332047,11431.0
32632,70022,26332.0
32659,274155,2029.0
32914,319970,7342.0
32917,55805,45267.0
33148,388183,27360.0
33154,413845,13020.0
33162,320661,1495.0
33164,397065,10066.0
33166,375679,1640.0
33171,370986,11171.0
33188,89601,14750.0
33237,28216,43881.0
33294,90248,9463.0
33421,342272,10913.0
33495,384642,9981.0
33499,369735,4379.0
33615,351283,953.0
33629,106233,13064.0
33639,438205,14358.0
33644,449086,12700.0
33649,384504,19316.0
33660,352248,921.0
33672,355702,9787.0
33677,436727,23825.0
33679,356910,787.0
33781,43949,11620.0
33794,372784,272.0
33826,384488,25248.0
33830,400497,11451.0
33834,418819,11683.0
33836,374536,9722.0
33838,436724,2287.0
33880,415978,1382.0
34018,31060,22553.0
34048,407304,74.0
34129,376108,7233.0
34143,382628,9009.0
34150,120667,9738.0
34162,396269,9522.0
34164,361693,14922.0
34271,410097,10476.0
34292,99740,11309.0
34321,408524,13341.0
34326,403217,1665.0
34330,368089,9775.0
34332,405325,11459.0
34334,382992,10048.0
34336,417001,11648.0
34359,60453,42719.0
34405,379786,16320.0
34437,412019,308.0
34523,406650,13919.0
34528,418773,1444.0
34530,367652,11453.0
34534,430105,8292.0
34536,326905,13922.0
34540,381505,14166.0
34542,427312,501.0
34800,89839,17824.0
35015,361715,15907.0
35347,47834,11848.0
35957,421239,11460.0
36397,361089,14175.0
36519,388482,9335.0
36525,425123,9007.0
36527,377107,9777.0
36535,404030,340.0
36537,318761,1546.0
37211,32536,22575.0
37240,436971,14286.0
37380,419706,8814.0
37384,348333,7553.0
37495,430651,16133.0
37545,80149,10319.0
37727,408790,9315.0
37729,121164,3933.0
37736,380599,257.0
37741,379725,398.0
37844,403455,14544.0
37853,378109,11968.0
37857,366780,14517.0
38061,373469,5236.0
38294,402057,5471.0
38798,388125,11931.0
38992,417217,9910.0
